,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,APPROVAL_STATUS,AGE,EMPLOYEE_FROM_YEARS
11458,5048000,1,1,1,0,162000.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,54,18
11459,5048001,1,1,1,0,162000.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,54,18
11460,5048002,1,1,1,0,162000.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,54,18
11461,5048005,0,0,0,0,247500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,38,9
11462,5048006,0,0,0,0,247500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,38,9
11463,5048007,0,0,0,0,247500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,38,9
11464,5048008,0,0,0,0,247500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,38,9
11465,5048009,0,0,0,0,247500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,38,9
11466,5048010,0,0,0,0,247500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,38,9
11467,5048011,0,0,0,0,247500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,38,9
11468,5048012,0,0,0,0,247500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,38,9
11469,5048015,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11470,5048016,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11471,5048017,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11472,5048018,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11473,5048019,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11474,5048020,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11475,5048021,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11476,5048022,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11477,5048023,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11478,5048024,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11479,5048025,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11480,5048026,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11481,5048027,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11482,5048028,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11483,5048029,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11484,5048030,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11485,5048031,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11486,5048032,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11487,5048033,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11488,5048034,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11489,5048035,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11490,5048036,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11491,5048037,0,0,0,2,180000.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,35,13
11492,5048042,1,1,0,0,121500.0,Commercial associate,Higher education,Civil marriage,House ,0,0,0,2.0,0.0,30,0
11493,5048043,1,1,0,0,121500.0,Commercial associate,Higher education,Civil marriage,House ,0,0,0,2.0,0.0,30,0
11494,5048044,1,1,0,0,121500.0,Commercial associate,Higher education,Civil marriage,House ,0,0,0,2.0,0.0,30,0
11495,5048045,1,1,0,0,121500.0,Commercial associate,Higher education,Civil marriage,House ,0,0,0,2.0,0.0,30,0
11496,5048046,1,1,0,0,121500.0,Commercial associate,Higher education,Civil marriage,House ,0,0,0,2.0,0.0,30,0
11497,5048047,1,1,0,0,121500.0,Commercial associate,Higher education,Civil marriage,House ,0,0,0,2.0,0.0,30,0
11498,5048048,1,1,0,0,121500.0,Commercial associate,Higher education,Civil marriage,House ,0,0,0,2.0,0.0,30,0
11499,5048049,1,1,0,0,121500.0,Commercial associate,Higher education,Civil marriage,House ,0,0,0,2.0,0.0,30,0
11500,5048050,1,1,0,0,121500.0,Commercial associate,Higher education,Civil marriage,House ,0,0,0,2.0,0.0,30,0
11501,5048055,1,0,0,0,180000.0,Pensioner,Secondary ,Married,House ,0,1,0,2.0,0.0,60,-1001
11502,5048056,0,1,0,0,292500.0,Commercial associate,Higher education,Married,House ,0,0,0,2.0,0.0,44,2
11503,5048057,0,1,0,0,292500.0,Commercial associate,Higher education,Married,House ,0,0,0,2.0,0.0,44,2
11504,5048058,0,1,0,0,292500.0,Commercial associate,Higher education,Married,House ,0,0,0,2.0,0.0,44,2
11505,5048059,0,1,0,0,292500.0,Commercial associate,Higher education,Married,House ,0,0,0,2.0,0.0,44,2
11506,5048060,0,1,0,0,292500.0,Commercial associate,Higher education,Married,House ,0,0,0,2.0,0.0,44,2
11507,5048061,0,1,0,0,292500.0,Commercial associate,Higher education,Married,House ,0,0,0,2.0,0.0,44,2
11508,5048064,1,1,0,0,193500.0,Working,Higher education,Single ,House ,0,1,0,1.0,0.0,46,13
11509,5048066,1,1,0,0,193500.0,Working,Higher education,Single ,House ,0,1,0,1.0,0.0,46,13
11510,5048067,1,1,0,0,193500.0,Working,Higher education,Single ,House ,0,1,0,1.0,0.0,46,13
11511,5048068,1,1,0,0,193500.0,Working,Higher education,Single ,House ,0,1,0,1.0,0.0,46,13
11512,5048071,1,1,0,0,193500.0,Working,Higher education,Single ,House ,0,1,0,1.0,0.0,46,13
11513,5048072,1,1,0,0,193500.0,Working,Higher education,Single ,House ,0,1,0,1.0,0.0,46,13
11514,5048073,1,1,0,0,225000.0,Working,Higher education,Widow,House ,0,0,0,1.0,0.0,58,36
11515,5048074,1,1,0,0,225000.0,Working,Higher education,Widow,House ,0,0,0,1.0,0.0,58,36
11516,5048076,1,1,0,0,225000.0,Working,Higher education,Widow,House ,0,0,0,1.0,0.0,58,36
11517,5048079,1,1,0,0,81000.0,Pensioner,Secondary ,Widow,House ,0,1,0,1.0,0.0,61,-1001
11518,5048091,0,0,0,3,315000.0,Working,Secondary ,Married,House ,0,0,0,5.0,0.0,42,15
11519,5048093,0,0,0,3,315000.0,Working,Secondary ,Married,House ,0,0,0,5.0,0.0,42,15
11520,5048094,1,1,0,0,144000.0,Working,Secondary ,Single ,House ,1,0,0,1.0,0.0,41,4
11521,5048095,1,1,0,0,144000.0,Working,Secondary ,Single ,House ,1,0,0,1.0,0.0,41,4
11522,5048096,1,1,0,0,144000.0,Working,Secondary ,Single ,House ,1,0,0,1.0,0.0,41,4
11523,5048097,1,1,0,0,144000.0,Working,Secondary ,Single ,House ,1,0,0,1.0,0.0,41,4
11524,5048098,1,1,0,0,90000.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,40,7
11525,5048099,1,1,0,0,90000.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,40,7
11526,5048100,1,1,0,0,90000.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,40,7
11527,5048101,1,0,0,1,157500.0,Working,Lower secondary,Married,House ,0,0,0,3.0,0.0,39,3
11528,5048102,1,0,0,1,157500.0,Working,Lower secondary,Married,House ,0,0,0,3.0,0.0,39,3
11529,5048103,1,0,0,1,157500.0,Working,Lower secondary,Married,House ,0,0,0,3.0,0.0,39,3
11530,5048104,1,0,0,1,157500.0,Working,Lower secondary,Married,House ,0,0,0,3.0,0.0,39,3
11531,5048105,1,0,0,1,157500.0,Working,Lower secondary,Married,House ,0,0,0,3.0,0.0,39,3
11532,5048106,1,0,0,1,157500.0,Working,Lower secondary,Married,House ,0,0,0,3.0,0.0,39,3
11533,5048107,1,0,0,1,157500.0,Working,Lower secondary,Married,House ,0,0,0,3.0,0.0,39,3
11534,5048108,0,1,1,1,225000.0,Commercial associate,Higher education,Married,House ,0,0,0,3.0,0.0,28,6
11535,5048109,0,1,1,1,225000.0,Commercial associate,Higher education,Married,House ,0,0,0,3.0,0.0,28,6
11536,5048110,0,1,1,1,225000.0,Commercial associate,Higher education,Married,House ,0,0,0,3.0,0.0,28,6
11537,5048111,0,1,1,1,225000.0,Commercial associate,Higher education,Married,House ,0,0,0,3.0,0.0,28,6
11538,5048115,0,0,0,1,225000.0,Working,Higher education,Married,House ,0,0,0,3.0,0.0,33,3
11539,5048117,0,0,0,1,225000.0,Working,Higher education,Married,House ,0,0,0,3.0,0.0,33,3
11540,5048119,0,0,0,2,292500.0,Commercial associate,Secondary ,Married,House ,0,1,0,4.0,0.0,33,7
11541,5048121,0,0,0,2,292500.0,Commercial associate,Secondary ,Married,House ,0,1,0,4.0,0.0,33,7
11542,5048122,0,0,0,2,292500.0,Commercial associate,Secondary ,Married,House ,0,1,0,4.0,0.0,33,7
11543,5048135,1,1,1,0,112500.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,64,-1001
11544,5048137,1,1,1,0,112500.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,64,-1001
11545,5048138,1,1,1,0,112500.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,64,-1001
11546,5048139,1,1,1,0,112500.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,64,-1001
11547,5048140,1,1,1,0,112500.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,64,-1001
11548,5048141,1,1,1,0,112500.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,64,-1001
11549,5048142,0,0,0,0,135000.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,49,10
11550,5048144,0,0,0,0,135000.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,49,10
11551,5048145,0,0,0,0,135000.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,49,10
11552,5048146,0,0,0,0,135000.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,49,10
11553,5048148,0,0,0,0,135000.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,49,10
11554,5048149,0,0,0,0,135000.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,49,10
11555,5048150,0,0,0,0,135000.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,49,10
11556,5048151,0,0,0,0,135000.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,49,10
11557,5048152,0,0,0,0,135000.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,49,10
11558,5048153,1,0,1,2,135000.0,Working,Secondary ,Married,With parents,0,0,1,4.0,0.0,27,1
11559,5048154,1,0,1,2,135000.0,Working,Secondary ,Married,With parents,0,0,1,4.0,0.0,27,1
11560,5048155,1,1,0,2,121500.0,Working,Secondary ,Civil marriage,House ,0,0,0,4.0,0.0,29,4
11561,5048167,1,0,0,0,121500.0,Pensioner,Secondary ,Married,House ,0,1,0,2.0,0.0,64,-1001
11562,5048168,1,0,0,0,121500.0,Pensioner,Secondary ,Married,House ,0,1,0,2.0,0.0,64,-1001
11563,5048170,1,0,0,0,121500.0,Pensioner,Secondary ,Married,House ,0,1,0,2.0,0.0,64,-1001
11564,5048171,1,0,0,0,121500.0,Pensioner,Secondary ,Married,House ,0,1,0,2.0,0.0,64,-1001
11565,5048172,1,0,0,0,121500.0,Pensioner,Secondary ,Married,House ,0,1,0,2.0,0.0,64,-1001
11566,5048173,0,0,1,0,148500.0,Working,Secondary ,Civil marriage,House ,1,1,0,2.0,0.0,30,9
11567,5048174,0,0,1,0,148500.0,Working,Secondary ,Civil marriage,House ,1,1,0,2.0,0.0,30,9
11568,5048175,0,0,1,0,148500.0,Working,Secondary ,Civil marriage,House ,1,1,0,2.0,0.0,30,9
11569,5048176,0,0,1,0,148500.0,Working,Secondary ,Civil marriage,House ,1,1,0,2.0,0.0,30,9
11570,5048177,0,0,1,0,148500.0,Working,Secondary ,Civil marriage,House ,1,1,0,2.0,0.0,30,9
11571,5048178,0,0,1,0,148500.0,Working,Secondary ,Civil marriage,House ,1,1,0,2.0,0.0,30,9
11572,5048179,0,0,1,0,148500.0,Working,Secondary ,Civil marriage,House ,1,1,0,2.0,0.0,30,9
11573,5048188,0,0,0,0,247500.0,State servant,Higher education,Single ,House ,1,1,0,1.0,0.0,27,2
11574,5048189,0,0,0,0,247500.0,State servant,Higher education,Single ,House ,1,1,0,1.0,0.0,27,2
11575,5048190,0,0,0,0,247500.0,State servant,Higher education,Single ,House ,1,1,0,1.0,0.0,27,2
11576,5048191,0,0,0,0,247500.0,State servant,Higher education,Single ,House ,1,1,0,1.0,0.0,27,2
11577,5048192,0,0,0,0,247500.0,State servant,Higher education,Single ,House ,1,1,0,1.0,0.0,27,2
11578,5048193,0,0,0,0,247500.0,State servant,Higher education,Single ,House ,1,1,0,1.0,0.0,27,2
11579,5048194,0,0,0,0,247500.0,State servant,Higher education,Single ,House ,1,1,0,1.0,0.0,27,2
11580,5048195,0,0,0,0,247500.0,State servant,Higher education,Single ,House ,1,1,0,1.0,0.0,27,2
11581,5048196,0,0,0,0,247500.0,State servant,Higher education,Single ,House ,1,1,0,1.0,0.0,27,2
11582,5048197,0,0,0,0,247500.0,State servant,Higher education,Single ,House ,1,1,0,1.0,0.0,27,2
11583,5048198,0,0,0,0,247500.0,State servant,Higher education,Single ,House ,1,1,0,1.0,0.0,27,2
11584,5048199,1,0,0,0,225000.0,Pensioner,Higher education,Married,House ,0,0,0,2.0,0.0,64,-1001
11585,5048200,1,0,0,0,225000.0,Pensioner,Higher education,Married,House ,0,0,0,2.0,0.0,64,-1001
11586,5048201,1,0,0,0,225000.0,Pensioner,Higher education,Married,House ,0,0,0,2.0,0.0,64,-1001
11587,5048203,1,0,0,0,225000.0,Pensioner,Higher education,Married,House ,0,0,0,2.0,0.0,64,-1001
11588,5048204,1,0,0,0,225000.0,Pensioner,Higher education,Married,House ,0,0,0,2.0,0.0,64,-1001
11589,5048205,1,0,0,0,225000.0,Pensioner,Higher education,Married,House ,0,0,0,2.0,0.0,64,-1001
11590,5048206,1,1,0,0,135000.0,Pensioner,Secondary ,Separated,House ,0,0,0,1.0,0.0,59,-1001
11591,5048207,1,1,0,0,135000.0,Pensioner,Secondary ,Separated,House ,0,0,0,1.0,0.0,59,-1001
11592,5048208,1,1,0,0,135000.0,Pensioner,Secondary ,Separated,House ,0,0,0,1.0,0.0,59,-1001
11593,5048209,1,1,0,0,135000.0,Pensioner,Secondary ,Separated,House ,0,0,0,1.0,0.0,59,-1001
11594,5048210,1,1,0,0,135000.0,Pensioner,Secondary ,Separated,House ,0,0,0,1.0,0.0,59,-1001
11595,5048211,1,1,0,0,135000.0,Pensioner,Secondary ,Separated,House ,0,0,0,1.0,0.0,59,-1001
11596,5048212,1,1,0,0,135000.0,Pensioner,Secondary ,Separated,House ,0,0,0,1.0,0.0,59,-1001
11597,5048213,1,1,0,0,135000.0,Pensioner,Secondary ,Separated,House ,0,0,0,1.0,0.0,59,-1001
11598,5048214,0,0,0,1,270000.0,Commercial associate,Secondary ,Married,House ,0,0,0,3.0,0.0,33,2
11599,5048215,0,0,0,1,270000.0,Commercial associate,Secondary ,Married,House ,0,0,0,3.0,0.0,33,2
11600,5048216,0,0,0,1,270000.0,Commercial associate,Secondary ,Married,House ,0,0,0,3.0,0.0,33,2
11601,5048217,0,0,0,1,270000.0,Commercial associate,Secondary ,Married,House ,0,0,0,3.0,0.0,33,2
11602,5048218,0,1,0,0,90000.0,Working,Secondary ,Separated,Rented apartment,0,0,0,1.0,0.0,25,0
11603,5048219,0,1,0,0,90000.0,Working,Secondary ,Separated,Rented apartment,0,0,0,1.0,0.0,25,0
11604,5048220,0,1,0,0,90000.0,Working,Secondary ,Separated,Rented apartment,0,0,0,1.0,0.0,25,0
11605,5048221,1,1,0,0,130500.0,Commercial associate,Secondary ,Married,Municipal apartment,0,0,0,2.0,0.0,49,9
11606,5048224,1,1,1,0,90000.0,Working,Secondary ,Separated,House ,0,0,0,1.0,0.0,51,27
11607,5048225,1,1,1,0,90000.0,Working,Secondary ,Separated,House ,0,0,0,1.0,0.0,51,27
11608,5048228,1,1,1,0,90000.0,Working,Secondary ,Separated,House ,0,0,0,1.0,0.0,51,27
11609,5048229,1,1,1,0,90000.0,Working,Secondary ,Separated,House ,0,0,0,1.0,0.0,51,27
11610,5048230,1,1,1,0,90000.0,Working,Secondary ,Separated,House ,0,0,0,1.0,0.0,51,27
11611,5048231,1,1,1,0,90000.0,Working,Secondary ,Separated,House ,0,0,0,1.0,0.0,51,27
11612,5048232,1,1,1,0,90000.0,Working,Secondary ,Separated,House ,0,0,0,1.0,0.0,51,27
11613,5048233,1,0,0,0,144000.0,Commercial associate,Secondary ,Married,House ,1,1,0,2.0,0.0,33,7
11614,5048234,1,0,0,0,144000.0,Commercial associate,Secondary ,Married,House ,1,1,0,2.0,0.0,33,7
11615,5048235,1,0,0,0,144000.0,Commercial associate,Secondary ,Married,House ,1,1,0,2.0,0.0,33,7
11616,5048236,1,0,0,0,144000.0,Commercial associate,Secondary ,Married,House ,1,1,0,2.0,0.0,33,7
11617,5048237,1,0,0,0,144000.0,Commercial associate,Secondary ,Married,House ,1,1,0,2.0,0.0,33,7
11618,5048238,1,0,0,0,144000.0,Commercial associate,Secondary ,Married,House ,1,1,0,2.0,0.0,33,7
11619,5048239,1,0,0,0,144000.0,Commercial associate,Secondary ,Married,House ,1,1,0,2.0,0.0,33,7
11620,5048240,1,0,0,0,144000.0,Commercial associate,Secondary ,Married,House ,1,1,0,2.0,0.0,33,7
11621,5048241,1,0,0,0,144000.0,Commercial associate,Secondary ,Married,House ,1,1,0,2.0,0.0,33,7
11622,5048242,0,0,0,0,112500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,36,18
11623,5048244,0,0,0,0,112500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,36,18
11624,5048245,0,0,0,0,112500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,36,18
11625,5048246,0,0,0,0,112500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,36,18
11626,5048247,0,0,0,0,112500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,36,18
11627,5048248,0,0,0,0,112500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,36,18
11628,5048249,0,0,0,0,112500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,36,18
11629,5048250,0,0,0,0,112500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,36,18
11630,5048252,1,0,0,0,225000.0,Working,Secondary ,Married,House ,1,1,0,2.0,0.0,43,2
11631,5048255,1,1,0,0,450000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,58,12
11632,5048257,1,1,0,0,450000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,58,12
11633,5048258,1,1,0,0,450000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,58,12
11634,5048263,1,1,0,0,450000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,58,12
11635,5048266,1,1,0,0,450000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,58,12
11636,5048267,1,1,0,0,450000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,58,12
11637,5048268,1,1,0,0,450000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,58,12
11638,5048269,1,1,0,0,450000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,58,12
11639,5048270,1,0,1,1,112500.0,Working,Higher education,Single ,House ,0,0,0,2.0,0.0,27,4
11640,5048271,1,0,1,1,112500.0,Working,Higher education,Single ,House ,0,0,0,2.0,0.0,27,4
11641,5048272,1,0,1,1,112500.0,Working,Higher education,Single ,House ,0,0,0,2.0,0.0,27,4
11642,5048273,1,0,1,1,112500.0,Working,Higher education,Single ,House ,0,0,0,2.0,0.0,27,4
11643,5048274,1,0,1,1,112500.0,Working,Higher education,Single ,House ,0,0,0,2.0,0.0,27,4
11644,5048275,1,0,1,1,112500.0,Working,Higher education,Single ,House ,0,0,0,2.0,0.0,27,4
11645,5048276,1,0,1,1,112500.0,Working,Higher education,Single ,House ,0,0,0,2.0,0.0,27,4
11646,5048278,1,1,0,0,270000.0,Working,Higher education,Widow,House ,0,0,1,1.0,0.0,52,7
11647,5048279,1,1,0,0,270000.0,Working,Higher education,Widow,House ,0,0,1,1.0,0.0,52,7
11648,5048282,1,1,0,0,270000.0,Working,Higher education,Widow,House ,0,0,1,1.0,0.0,52,7
11649,5048285,1,1,0,0,270000.0,Working,Higher education,Widow,House ,0,0,1,1.0,0.0,52,7
11650,5048286,0,0,0,0,180000.0,Working,Higher education,Married,House ,0,0,0,2.0,0.0,59,12
11651,5048287,0,0,0,0,180000.0,Working,Higher education,Married,House ,0,0,0,2.0,0.0,59,12
11652,5048288,0,0,0,0,180000.0,Working,Higher education,Married,House ,0,0,0,2.0,0.0,59,12
11653,5048289,0,0,0,0,180000.0,Working,Higher education,Married,House ,0,0,0,2.0,0.0,59,12
11654,5048290,0,0,0,0,180000.0,Working,Higher education,Married,House ,0,0,0,2.0,0.0,59,12
11655,5048291,0,0,0,0,180000.0,Working,Higher education,Married,House ,0,0,0,2.0,0.0,59,12
11656,5048292,0,0,0,0,180000.0,Working,Higher education,Married,House ,0,0,0,2.0,0.0,59,12
11657,5048293,0,0,0,0,180000.0,Working,Higher education,Married,House ,0,0,0,2.0,0.0,59,12
11658,5048294,0,0,0,0,180000.0,Working,Higher education,Married,House ,0,0,0,2.0,0.0,59,12
11659,5048295,0,0,0,0,180000.0,Working,Higher education,Married,House ,0,0,0,2.0,0.0,59,12
11660,5048296,0,0,0,0,180000.0,Working,Higher education,Married,House ,0,0,0,2.0,0.0,59,12
11661,5048297,0,0,0,0,180000.0,Working,Higher education,Married,House ,0,0,0,2.0,0.0,59,12
11662,5048302,1,1,0,0,85500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,55,29
11663,5048303,1,1,1,0,90000.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,59,4
11664,5048304,1,1,1,0,90000.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,59,4
11665,5048305,1,1,1,0,90000.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,59,4
11666,5048306,1,1,1,0,90000.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,59,4
11667,5048307,1,1,1,0,90000.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,59,4
11668,5048308,1,1,1,0,90000.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,59,4
11669,5048309,1,1,1,0,90000.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,59,4
11670,5048310,1,1,1,0,90000.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,59,4
11671,5048311,1,1,1,0,90000.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,59,4
11672,5048315,1,1,1,0,90000.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,59,4
11673,5048316,1,1,1,0,90000.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,59,4
11674,5048317,1,1,1,0,90000.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,59,4
11675,5048318,1,1,1,0,90000.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,59,4
11676,5048319,1,1,1,0,90000.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,59,4
11677,5048320,1,1,1,0,90000.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,59,4
11678,5048321,0,0,0,1,270000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,50,10
11679,5048322,0,0,0,1,270000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,50,10
11680,5048323,0,0,0,1,270000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,50,10
11681,5048324,0,1,0,0,135000.0,Working,Secondary ,Single ,House ,1,0,0,1.0,0.0,26,1
11682,5048325,0,1,0,0,135000.0,Working,Secondary ,Single ,House ,1,0,0,1.0,0.0,26,1
11683,5048326,0,1,0,0,135000.0,Working,Secondary ,Single ,House ,1,0,0,1.0,0.0,26,1
11684,5048327,0,1,0,0,135000.0,Working,Secondary ,Single ,House ,1,0,0,1.0,0.0,26,1
11685,5048328,0,1,0,0,135000.0,Working,Secondary ,Single ,House ,1,0,0,1.0,0.0,26,1
11686,5048329,0,1,0,0,135000.0,Working,Secondary ,Single ,House ,1,0,0,1.0,0.0,26,1
11687,5048330,0,1,0,0,135000.0,Working,Secondary ,Single ,House ,1,0,0,1.0,0.0,26,1
11688,5048331,0,1,0,0,135000.0,Working,Secondary ,Single ,House ,1,0,0,1.0,0.0,26,1
11689,5048332,0,0,0,0,225000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,24,3
